,DD,HD,Variant,Position,Binding_Energy
7174,0.125,0.14,2,32,-168.2
7175,0.125,0.14,2,33,-209.87
7176,0.125,0.14,2,34,-311.97
7177,0.125,0.14,2,35,-206.11
7178,0.125,0.14,2,36,-263.68
7179,0.125,0.14,2,37,-124.87
7180,0.125,0.14,2,38,-101.97
7181,0.125,0.14,2,39,-55.59
7182,0.125,0.14,3,1,-347.2
7183,0.125,0.14,3,2,-110.65
7184,0.125,0.14,3,3,-234.37
7185,0.125,0.14,3,4,-146.04
7186,0.125,0.14,3,5,-174.55
7187,0.125,0.14,3,6,-99.03
7188,0.125,0.14,3,7,-304.28
7189,0.125,0.14,3,8,-213.14
7190,0.125,0.14,3,9,-95.24
7191,0.125,0.14,3,10,-75.61
7192,0.125,0.14,3,11,-218.06
7193,0.125,0.14,3,12,-234.7
7194,0.125,0.14,3,13,-158.98
7195,0.125,0.14,3,14,-421.78
7196,0.125,0.14,3,15,-409.1
7197,0.125,0.14,3,16,-201.69
7198,0.125,0.14,3,17,-264.61
7199,0.125,0.14,3,18,-263.81
7200,0.125,0.14,3,19,-207.06
7201,0.125,0.14,3,20,-238.28
7202,0.125,0.14,3,21,-264.93
7203,0.125,0.14,3,22,-267.48
7204,0.125,0.14,3,23,-221.67
7205,0.125,0.14,3,24,-215.89
7206,0.125,0.14,3,25,-372.13
7207,0.125,0.14,3,26,-190.83
7208,0.125,0.14,3,27,-198.3
7209,0.125,0.14,3,28,-179.57
7210,0.125,0.14,3,29,-286.68
7211,0.125,0.14,3,30,-162.6
7212,0.125,0.14,3,31,-365.29
7213,0.125,0.14,3,32,-303.02
7214,0.125,0.14,3,33,-104.79
7215,0.125,0.14,3,34,-127.18
7216,0.125,0.14,3,35,-91.76
7217,0.125,0.14,3,36,-270.43
7218,0.125,0.14,3,37,-61.43
7219,0.125,0.14,3,38,-138.02
7220,0.125,0.14,3,39,-122.71
7221,0.125,0.14,3,40,-147.59
7222,0.125,0.14,3,41,-118.35
7223,0.125,0.14,4,1,-177.67
7224,0.125,0.14,4,2,-131.56
7225,0.125,0.14,4,3,-208.01
7226,0.125,0.14,4,4,-222.53
7227,0.125,0.14,4,5,-201.36
7228,0.125,0.14,4,6,-157.72
7229,0.125,0.14,4,7,-282.94
7230,0.125,0.14,4,8,-176.88
7231,0.125,0.14,4,9,-315.05
7232,0.125,0.14,4,10,-105.19
7233,0.125,0.14,4,11,-277.47
7234,0.125,0.14,4,12,-188.34
7235,0.125,0.14,4,13,-335.29
7236,0.125,0.14,4,14,-116.68
7237,0.125,0.14,4,15,-332.03
7238,0.125,0.14,4,16,-300.42
7239,0.125,0.14,4,17,-176.42
7240,0.125,0.14,4,18,-189.51
7241,0.125,0.14,4,19,-214.04
7242,0.125,0.14,4,20,-195.28
7243,0.125,0.14,4,21,-131.19
7244,0.125,0.14,4,22,-333.21
7245,0.125,0.14,4,23,-379.32
7246,0.125,0.14,4,24,-111.62
7247,0.125,0.14,4,25,-244.87
7248,0.125,0.14,4,26,-157.05
7249,0.125,0.14,4,27,-105.44
7250,0.125,0.14,4,28,-264.38
7251,0.125,0.14,4,29,-248.07
7252,0.125,0.14,4,30,-221.13
7253,0.125,0.14,4,31,-239.77
7254,0.125,0.14,4,32,-74.43
7255,0.125,0.14,4,33,-221.28
7256,0.125,0.14,4,34,-111.06
7257,0.125,0.14,4,35,-277.19
7258,0.125,0.14,4,36,-168.44
7259,0.125,0.14,4,37,-167.02
7260,0.125,0.14,4,38,-143.1
7261,0.125,0.14,4,39,-164.5
7262,0.125,0.14,4,40,-181.13
7263,0.125,0.14,4,41,-209.28
7264,0.125,0.14,4,42,-99.15
7265,0.125,0.14,4,43,-232.58
7266,0.125,0.14,5,1,-265.23
7267,0.125,0.14,5,2,-146.08
7268,0.125,0.14,5,3,-424.12
7269,0.125,0.14,5,4,-227.22
7270,0.125,0.14,5,5,-291.19
7271,0.125,0.14,5,6,-203.74
7272,0.125,0.14,5,7,-224.54
7273,0.125,0.14,5,8,-313.1
7274,0.125,0.14,5,9,-127.57
7275,0.125,0.14,5,10,-192.17
7276,0.125,0.14,5,11,-329.69
7277,0.125,0.14,5,12,-286.69
7278,0.125,0.14,5,13,-196.24
7279,0.125,0.14,5,14,-84.18
7280,0.125,0.14,5,15,-86.43
7281,0.125,0.14,5,16,-164.56
7282,0.125,0.14,5,17,-273.48
7283,0.125,0.14,5,18,-204.12
7284,0.125,0.14,5,19,-64.92
7285,0.125,0.14,5,20,-306.95
7286,0.125,0.14,5,21,-157.07
7287,0.125,0.14,5,22,-239.1
7288,0.125,0.14,5,23,-165.55
7289,0.125,0.14,5,24,-133.64
7290,0.125,0.14,5,25,-101.38
7291,0.125,0.14,5,26,-167.28
7292,0.125,0.14,5,27,-74.69
7293,0.125,0.14,5,28,-334.22
7294,0.125,0.14,5,29,-159.98
7295,0.125,0.14,5,30,-346.93
7296,0.125,0.14,5,31,-246.08
7297,0.125,0.14,5,32,-162.98
7298,0.125,0.14,5,33,-257.37
7299,0.125,0.14,5,34,-165.05
7300,0.125,0.14,5,35,-222.84
7301,0.125,0.14,5,36,-142.71
7302,0.125,0.14,5,37,-139.55
7303,0.125,0.14,5,38,-269.77
7304,0.125,0.14,5,39,-145.13
7305,0.125,0.14,5,40,-23.52
7306,0.125,0.14,5,41,-225.93
7307,0.125,0.14,5,42,-391.11
7308,0.125,0.14,5,43,-123.68
7309,0.125,0.14,5,44,-107.15
7310,0.25,0.14,1,1,-297.13
7311,0.25,0.14,1,2,-365.58
7312,0.25,0.14,1,3,-244.34
7313,0.25,0.14,1,4,-329.54
7314,0.25,0.14,1,5,-295.16
7315,0.25,0.14,1,6,-188.0
7316,0.25,0.14,1,7,-204.43
7317,0.25,0.14,1,8,-27.63
7318,0.25,0.14,1,9,-218.72
7319,0.25,0.14,1,10,-199.45
7320,0.25,0.14,1,11,-253.32
7321,0.25,0.14,1,12,-301.78
7322,0.25,0.14,1,13,-195.88
7323,0.25,0.14,1,14,-185.17
7324,0.25,0.14,1,15,-121.57
7325,0.25,0.14,1,16,-219.05
7326,0.25,0.14,1,17,-248.89
7327,0.25,0.14,1,18,-327.6
7328,0.25,0.14,1,19,-137.42
7329,0.25,0.14,1,20,-83.41
7330,0.25,0.14,1,21,-156.67
7331,0.25,0.14,1,22,-178.61
7332,0.25,0.14,1,23,-309.23
7333,0.25,0.14,1,24,-300.24
7334,0.25,0.14,1,25,-235.64
7335,0.25,0.14,1,26,-98.51
7336,0.25,0.14,1,27,-162.52
7337,0.25,0.14,1,28,-292.16
7338,0.25,0.14,1,29,-132.98
7339,0.25,0.14,1,30,-210.94
7340,0.25,0.14,1,31,-303.8
7341,0.25,0.14,1,32,-231.26
7342,0.25,0.14,1,33,-274.33
7343,0.25,0.14,1,34,-121.94
7344,0.25,0.14,1,35,-144.89
7345,0.25,0.14,1,36,-249.75
7346,0.25,0.14,1,37,-232.67
7347,0.25,0.14,1,38,-130.14
7348,0.25,0.14,2,1,-299.41
7349,0.25,0.14,2,2,-114.09
7350,0.25,0.14,2,3,-320.21
7351,0.25,0.14,2,4,-87.02
7352,0.25,0.14,2,5,-292.21
7353,0.25,0.14,2,6,-166.89
7354,0.25,0.14,2,7,-384.55
7355,0.25,0.14,2,8,-176.08
7356,0.25,0.14,2,9,-153.35
7357,0.25,0.14,2,10,-220.55
7358,0.25,0.14,2,11,-193.23
7359,0.25,0.14,2,12,-269.37
7360,0.25,0.14,2,13,-238.07
7361,0.25,0.14,2,14,-186.38
7362,0.25,0.14,2,15,-237.62
7363,0.25,0.14,2,16,-276.86
7364,0.25,0.14,2,17,-173.55
7365,0.25,0.14,2,18,-39.71
7366,0.25,0.14,2,19,-226.93
7367,0.25,0.14,2,20,-37.28
7368,0.25,0.14,2,21,-205.58
7369,0.25,0.14,2,22,-126.14
7370,0.25,0.14,2,23,-271.27
7371,0.25,0.14,2,24,-266.17
7372,0.25,0.14,2,25,-56.3
7373,0.25,0.14,2,26,-297.47
7374,0.25,0.14,2,27,-320.62
7375,0.25,0.14,2,28,-149.93
7376,0.25,0.14,2,29,-175.16
7377,0.25,0.14,2,30,-346.38
7378,0.25,0.14,2,31,-288.9
7379,0.25,0.14,2,32,-232.08
7380,0.25,0.14,2,33,-175.0
7381,0.25,0.14,2,34,-187.77
7382,0.25,0.14,2,35,-229.44
7383,0.25,0.14,3,1,-256.74
7384,0.25,0.14,3,2,-314.1
7385,0.25,0.14,3,3,-166.28
7386,0.25,0.14,3,4,-317.44
7387,0.25,0.14,3,5,-95.96
7388,0.25,0.14,3,6,-268.14
7389,0.25,0.14,3,7,-274.82
7390,0.25,0.14,3,8,-216.84
7391,0.25,0.14,3,9,-217.56
7392,0.25,0.14,3,10,-107.16
7393,0.25,0.14,3,11,-171.62
7394,0.25,0.14,3,12,-82.6
7395,0.25,0.14,3,13,-305.7
7396,0.25,0.14,3,14,-221.26
7397,0.25,0.14,3,15,-275.9
7398,0.25,0.14,3,16,-343.98
7399,0.25,0.14,3,17,-160.27
7400,0.25,0.14,3,18,-419.67
7401,0.25,0.14,3,19,-454.95
7402,0.25,0.14,3,20,-262.49
7403,0.25,0.14,3,21,-163.66
7404,0.25,0.14,3,22,-76.68
7405,0.25,0.14,3,23,-182.31
7406,0.25,0.14,3,24,-365.59
7407,0.25,0.14,3,25,-300.53
7408,0.25,0.14,3,26,-315.81
7409,0.25,0.14,3,27,-84.63
7410,0.25,0.14,3,28,-406.75
7411,0.25,0.14,3,29,-182.88
7412,0.25,0.14,3,30,-104.75
7413,0.25,0.14,3,31,-66.18
7414,0.25,0.14,3,32,-128.21
7415,0.25,0.14,3,33,-110.63
7416,0.25,0.14,3,34,-203.89
7417,0.25,0.14,3,35,-277.99
7418,0.25,0.14,3,36,-218.56
7419,0.25,0.14,3,37,-83.43
7420,0.25,0.14,4,1,-344.03
7421,0.25,0.14,4,2,-280.55
7422,0.25,0.14,4,3,-264.03
7423,0.25,0.14,4,4,-382.49
7424,0.25,0.14,4,5,-396.04
7425,0.25,0.14,4,6,-178.39
7426,0.25,0.14,4,7,-81.27
7427,0.25,0.14,4,8,-148.45
7428,0.25,0.14,4,9,-196.93
7429,0.25,0.14,4,10,-269.13
7430,0.25,0.14,4,11,-210.48
7431,0.25,0.14,4,12,-147.49
7432,0.25,0.14,4,13,-264.78
7433,0.25,0.14,4,14,-173.54
7434,0.25,0.14,4,15,-211.91
7435,0.25,0.14,4,16,-305.74
7436,0.25,0.14,4,17,-81.25
7437,0.25,0.14,4,18,-306.01
7438,0.25,0.14,4,19,-278.23
7439,0.25,0.14,4,20,-180.44
7440,0.25,0.14,4,21,-117.25
7441,0.25,0.14,4,22,-19.21
7442,0.25,0.14,4,23,-311.56
7443,0.25,0.14,4,24,-286.12
7444,0.25,0.14,4,25,-161.18
7445,0.25,0.14,4,26,-275.06
7446,0.25,0.14,4,27,-136.62
7447,0.25,0.14,4,28,-345.95
7448,0.25,0.14,4,29,-161.14
7449,0.25,0.14,4,30,-184.25
7450,0.25,0.14,4,31,-105.64
7451,0.25,0.14,4,32,-159.55
7452,0.25,0.14,4,33,-208.23
7453,0.25,0.14,4,34,-65.49
7454,0.25,0.14,4,35,-194.22
7455,0.25,0.14,4,36,-164.37
7456,0.25,0.14,4,37,-328.73
7457,0.25,0.14,4,38,-183.43
7458,0.25,0.14,5,1,-236.0
7459,0.25,0.14,5,2,-262.82
7460,0.25,0.14,5,3,-169.68
7461,0.25,0.14,5,4,-451.76
7462,0.25,0.14,5,5,-133.48
7463,0.25,0.14,5,6,-289.29
7464,0.25,0.14,5,7,-270.02
7465,0.25,0.14,5,8,-192.59
7466,0.25,0.14,5,9,-104.74
7467,0.25,0.14,5,10,-349.57
7468,0.25,0.14,5,11,-375.66
7469,0.25,0.14,5,12,-115.48
7470,0.25,0.14,5,13,-218.72
7471,0.25,0.14,5,14,-24.72
7472,0.25,0.14,5,15,-281.22
7473,0.25,0.14,5,16,-30.14
7474,0.25,0.14,5,17,-294.79
7475,0.25,0.14,5,18,-299.42
7476,0.25,0.14,5,19,-289.8
7477,0.25,0.14,5,20,-192.37
7478,0.25,0.14,5,21,-212.86
7479,0.25,0.14,5,22,-205.07
7480,0.25,0.14,5,23,-209.13
7481,0.25,0.14,5,24,-331.94
7482,0.25,0.14,5,25,-213.39
7483,0.25,0.14,5,26,-60.28
7484,0.25,0.14,5,27,-64.32
7485,0.25,0.14,5,28,-106.12
7486,0.25,0.14,5,29,-232.24
7487,0.25,0.14,5,30,-152.4
7488,0.25,0.14,5,31,-241.51
7489,0.25,0.14,5,32,-133.99
7490,0.25,0.14,5,33,-384.27
7491,0.25,0.14,5,34,-154.5
7492,0.25,0.14,5,35,-245.81
7493,0.25,0.14,5,36,-182.25
7494,0.25,0.14,5,37,-298.03
7495,0.375,0.14,1,1,-303.34
7496,0.375,0.14,1,2,-228.15
7497,0.375,0.14,1,3,-109.11
7498,0.375,0.14,1,4,-239.3
7499,0.375,0.14,1,5,-249.76
7500,0.375,0.14,1,6,-142.43
7501,0.375,0.14,1,7,-250.68
7502,0.375,0.14,1,8,-305.37
7503,0.375,0.14,1,9,-214.63
7504,0.375,0.14,1,10,-274.97
7505,0.375,0.14,1,11,-163.34
7506,0.375,0.14,1,12,-164.31
7507,0.375,0.14,1,13,-438.54
7508,0.375,0.14,1,14,-241.35
7509,0.375,0.14,1,15,-255.48
7510,0.375,0.14,1,16,-161.48
7511,0.375,0.14,1,17,-74.52
7512,0.375,0.14,1,18,-207.69
7513,0.375,0.14,1,19,-134.85
7514,0.375,0.14,1,20,-70.54
7515,0.375,0.14,1,21,4.16
7516,0.375,0.14,1,22,-227.48
7517,0.375,0.14,1,23,-310.73
7518,0.375,0.14,1,24,-359.21
7519,0.375,0.14,1,25,-360.69
7520,0.375,0.14,1,26,-293.21
7521,0.375,0.14,1,27,-195.89
7522,0.375,0.14,1,28,-266.17
7523,0.375,0.14,1,29,-111.9
7524,0.375,0.14,1,30,-145.65
7525,0.375,0.14,1,31,-280.62
7526,0.375,0.14,1,32,-99.36
7527,0.375,0.14,1,33,-136.64
7528,0.375,0.14,1,34,-186.02
7529,0.375,0.14,1,35,-179.97
7530,0.375,0.14,1,36,-115.28
7531,0.375,0.14,1,37,-234.83
7532,0.375,0.14,1,38,-77.96
7533,0.375,0.14,1,39,-205.47
7534,0.375,0.14,1,40,-69.59
7535,0.375,0.14,1,41,-175.4
7536,0.375,0.14,1,42,-80.01
7537,0.375,0.14,2,1,-237.97
7538,0.375,0.14,2,2,-187.9
7539,0.375,0.14,2,3,-286.4
7540,0.375,0.14,2,4,-129.05
7541,0.375,0.14,2,5,-308.09
7542,0.375,0.14,2,6,-409.77
7543,0.375,0.14,2,7,-105.48
7544,0.375,0.14,2,8,-282.5
7545,0.375,0.14,2,9,-236.19
7546,0.375,0.14,2,10,-350.81
7547,0.375,0.14,2,11,-468.85
7548,0.375,0.14,2,12,-246.68
7549,0.375,0.14,2,13,-297.57
7550,0.375,0.14,2,14,-278.75
7551,0.375,0.14,2,15,-439.56
7552,0.375,0.14,2,16,-393.53
7553,0.375,0.14,2,17,-71.21
7554,0.375,0.14,2,18,-488.55
7555,0.375,0.14,2,19,-240.05
7556,0.375,0.14,2,20,-269.8
7557,0.375,0.14,2,21,-305.96
7558,0.375,0.14,2,22,-325.79
7559,0.375,0.14,2,23,-65.1
7560,0.375,0.14,2,24,-161.94
7561,0.375,0.14,2,25,-145.86
7562,0.375,0.14,2,26,-176.66
7563,0.375,0.14,2,27,-298.42
7564,0.375,0.14,2,28,-257.1
7565,0.375,0.14,2,29,-348.04
7566,0.375,0.14,2,30,-115.51
7567,0.375,0.14,2,31,-207.0
7568,0.375,0.14,2,32,-167.47
7569,0.375,0.14,2,33,-271.0
7570,0.375,0.14,2,34,-318.33
7571,0.375,0.14,2,35,-307.23
7572,0.375,0.14,3,1,-260.18
7573,0.375,0.14,3,2,-312.11
7574,0.375,0.14,3,3,-404.28
7575,0.375,0.14,3,4,-367.12
7576,0.375,0.14,3,5,-298.35
7577,0.375,0.14,3,6,-301.15
7578,0.375,0.14,3,7,-301.9
7579,0.375,0.14,3,8,-143.77
7580,0.375,0.14,3,9,-275.97
7581,0.375,0.14,3,10,-173.89
7582,0.375,0.14,3,11,-216.43
7583,0.375,0.14,3,12,-362.69
7584,0.375,0.14,3,13,-93.61
7585,0.375,0.14,3,14,-256.43
7586,0.375,0.14,3,15,-97.43
7587,0.375,0.14,3,16,-266.43
7588,0.375,0.14,3,17,-118.99
7589,0.375,0.14,3,18,-163.94
7590,0.375,0.14,3,19,-103.37
7591,0.375,0.14,3,20,-352.73
7592,0.375,0.14,3,21,-240.3
7593,0.375,0.14,3,22,-199.96
7594,0.375,0.14,3,23,-99.63
7595,0.375,0.14,3,24,-378.54
7596,0.375,0.14,3,25,-225.33
7597,0.375,0.14,3,26,-205.71
7598,0.375,0.14,3,27,-82.12
7599,0.375,0.14,3,28,-323.76
7600,0.375,0.14,3,29,-245.65
7601,0.375,0.14,3,30,-269.65
7602,0.375,0.14,3,31,-202.95
7603,0.375,0.14,3,32,-287.6
7604,0.375,0.14,3,33,-224.23
7605,0.375,0.14,3,34,-99.51
7606,0.375,0.14,3,35,-176.82
7607,0.375,0.14,3,36,-480.26
7608,0.375,0.14,3,37,-244.92
7609,0.375,0.14,3,38,-171.74
7610,0.375,0.14,3,39,-156.92
7611,0.375,0.14,3,40,-220.7
7612,0.375,0.14,3,41,-288.53
7613,0.375,0.14,3,42,-288.27
7614,0.375,0.14,3,43,-63.31
7615,0.375,0.14,3,44,-77.19
7616,0.375,0.14,4,1,-215.39
7617,0.375,0.14,4,2,-264.85
7618,0.375,0.14,4,3,-324.59
7619,0.375,0.14,4,4,-392.74
7620,0.375,0.14,4,5,-289.76
7621,0.375,0.14,4,6,-378.73
7622,0.375,0.14,4,7,-119.43
7623,0.375,0.14,4,8,-395.2
7624,0.375,0.14,4,9,-186.38
7625,0.375,0.14,4,10,-230.73
7626,0.375,0.14,4,11,-149.63
7627,0.375,0.14,4,12,-336.57
7628,0.375,0.14,4,13,-197.98
7629,0.375,0.14,4,14,-343.18
7630,0.375,0.14,4,15,-148.37
7631,0.375,0.14,4,16,-220.13
7632,0.375,0.14,4,17,-467.39
7633,0.375,0.14,4,18,-94.82
7634,0.375,0.14,4,19,-337.35
7635,0.375,0.14,4,20,-120.87
7636,0.375,0.14,4,21,-203.43
7637,0.375,0.14,4,22,-329.55
7638,0.375,0.14,4,23,-252.75
7639,0.375,0.14,4,24,-192.94
7640,0.375,0.14,4,25,-222.15
7641,0.375,0.14,4,26,-222.84
7642,0.375,0.14,4,27,-276.6
7643,0.375,0.14,4,28,-424.87
7644,0.375,0.14,4,29,-187.97
7645,0.375,0.14,4,30,-323.68
7646,0.375,0.14,4,31,-164.44
7647,0.375,0.14,4,32,-387.1
7648,0.375,0.14,4,33,-175.95
7649,0.375,0.14,4,34,-284.72
7650,0.375,0.14,4,35,-211.66
7651,0.375,0.14,4,36,-265.21
7652,0.375,0.14,4,37,-232.32
7653,0.375,0.14,4,38,-343.88
7654,0.375,0.14,5,1,-153.63
7655,0.375,0.14,5,2,-163.96
7656,0.375,0.14,5,3,-224.99
7657,0.375,0.14,5,4,-182.41
7658,0.375,0.14,5,5,-344.02
7659,0.375,0.14,5,6,-58.71
7660,0.375,0.14,5,7,-273.65
7661,0.375,0.14,5,8,-329.51
7662,0.375,0.14,5,9,-356.13
7663,0.375,0.14,5,10,-297.09
7664,0.375,0.14,5,11,-277.91
7665,0.375,0.14,5,12,-126.15
7666,0.375,0.14,5,13,-184.99
7667,0.375,0.14,5,14,-361.28
7668,0.375,0.14,5,15,-261.3
7669,0.375,0.14,5,16,-129.41
7670,0.375,0.14,5,17,-91.56
7671,0.375,0.14,5,18,-381.7
7672,0.375,0.14,5,19,-173.18
7673,0.375,0.14,5,20,-158.13
7674,0.375,0.14,5,21,-305.91
7675,0.375,0.14,5,22,-158.21
7676,0.375,0.14,5,23,-98.44
7677,0.375,0.14,5,24,-140.97
7678,0.375,0.14,5,25,-241.46
7679,0.375,0.14,5,26,-241.92
7680,0.375,0.14,5,27,-206.7
7681,0.375,0.14,5,28,-101.23
7682,0.375,0.14,5,29,-181.36
7683,0.375,0.14,5,30,-142.4
7684,0.375,0.14,5,31,-172.49
7685,0.375,0.14,5,32,-191.27
7686,0.375,0.14,5,33,-51.93
7687,0.375,0.14,5,34,-231.35
7688,0.375,0.14,5,35,-246.21
7689,0.375,0.14,5,36,-269.04
7690,0.375,0.14,5,37,-126.18
7691,0.375,0.14,5,38,-67.45
7692,0.375,0.14,5,39,-164.5
7693,0.375,0.14,5,40,-174.0
7694,0.375,0.14,5,41,-168.03
7695,0.5,0.14,1,1,-208.48
7696,0.5,0.14,1,2,-247.94
7697,0.5,0.14,1,3,-93.09
7698,0.5,0.14,1,4,-234.45
7699,0.5,0.14,1,5,-293.74
7700,0.5,0.14,1,6,-261.48
7701,0.5,0.14,1,7,-187.79
7702,0.5,0.14,1,8,-187.47
7703,0.5,0.14,1,9,-250.47
7704,0.5,0.14,1,10,-61.94
7705,0.5,0.14,1,11,-156.57
7706,0.5,0.14,1,12,-249.85
7707,0.5,0.14,1,13,-270.51
7708,0.5,0.14,1,14,-317.27
7709,0.5,0.14,1,15,-198.91
7710,0.5,0.14,1,16,-111.61
7711,0.5,0.14,1,17,-131.24
7712,0.5,0.14,1,18,-171.64
7713,0.5,0.14,1,19,-214.81
7714,0.5,0.14,1,20,-244.27
7715,0.5,0.14,1,21,-292.73
7716,0.5,0.14,1,22,-144.25
7717,0.5,0.14,1,24,-453.22
7718,0.5,0.14,1,25,-141.16
7719,0.5,0.14,1,26,-134.56
7720,0.5,0.14,1,27,-245.62
7721,0.5,0.14,1,28,-311.22
7722,0.5,0.14,1,29,-185.07
7723,0.5,0.14,1,30,-345.34
7724,0.5,0.14,1,31,-166.19
7725,0.5,0.14,1,32,-287.65
7726,0.5,0.14,1,33,-289.52
7727,0.5,0.14,1,34,-158.32
7728,0.5,0.14,1,35,-256.39
7729,0.5,0.14,1,36,-165.15
7730,0.5,0.14,1,37,-115.64
7731,0.5,0.14,1,38,-213.65
7732,0.5,0.14,1,39,-307.07
7733,0.5,0.14,1,40,-36.81
7734,0.5,0.14,1,41,-476.46
7735,0.5,0.14,1,42,-378.41
7736,0.5,0.14,1,43,-112.94
7737,0.5,0.14,2,1,-280.29
7738,0.5,0.14,2,2,-373.53
7739,0.5,0.14,2,3,-299.95
7740,0.5,0.14,2,4,-438.64
7741,0.5,0.14,2,5,-402.13
7742,0.5,0.14,2,6,-281.4
7743,0.5,0.14,2,7,-159.17
7744,0.5,0.14,2,8,-223.71
7745,0.5,0.14,2,9,-270.95
7746,0.5,0.14,2,10,-384.66
7747,0.5,0.14,2,11,-159.61
7748,0.5,0.14,2,12,-367.88
7749,0.5,0.14,2,13,-225.12
7750,0.5,0.14,2,14,-447.25
7751,0.5,0.14,2,15,-291.49
7752,0.5,0.14,2,16,-291.9
7753,0.5,0.14,2,17,-235.85
7754,0.5,0.14,2,18,-109.06
7755,0.5,0.14,2,19,-87.43
7756,0.5,0.14,2,20,-360.96
7757,0.5,0.14,2,21,-192.62
7758,0.5,0.14,2,22,-207.58
7759,0.5,0.14,2,23,-211.11
7760,0.5,0.14,2,24,-360.18
7761,0.5,0.14,2,25,-347.31
7762,0.5,0.14,2,26,-231.26
7763,0.5,0.14,2,27,-111.9
7764,0.5,0.14,2,28,-263.34
7765,0.5,0.14,2,29,-176.23
7766,0.5,0.14,2,30,-186.83
7767,0.5,0.14,2,31,-14.52
7768,0.5,0.14,2,32,-320.68
7769,0.5,0.14,2,33,-303.97
7770,0.5,0.14,2,34,-182.78
7771,0.5,0.14,2,35,-238.36
7772,0.5,0.14,2,36,-406.39
7773,0.5,0.14,2,37,-292.21
7774,0.5,0.14,2,38,-235.13
7775,0.5,0.14,2,39,-93.47
7776,0.5,0.14,2,40,-321.78
7777,0.5,0.14,2,41,-267.07
7778,0.5,0.14,2,42,-154.75
7779,0.5,0.14,2,43,-135.46
7780,0.5,0.14,2,44,-184.72
7781,0.5,0.14,2,45,-359.06
7782,0.5,0.14,3,1,-442.87
7783,0.5,0.14,3,2,-169.65
7784,0.5,0.14,3,3,-144.33
7785,0.5,0.14,3,4,-239.63
7786,0.5,0.14,3,5,-261.85
7787,0.5,0.14,3,6,-241.55
7788,0.5,0.14,3,7,-194.19
7789,0.5,0.14,3,8,-256.62
7790,0.5,0.14,3,9,-256.68
7791,0.5,0.14,3,10,-324.49
7792,0.5,0.14,3,11,-388.84
7793,0.5,0.14,3,12,-125.71
7794,0.5,0.14,3,13,-376.8
7795,0.5,0.14,3,14,-147.57
7796,0.5,0.14,3,15,-235.25
7797,0.5,0.14,3,16,-264.88
7798,0.5,0.14,3,17,-132.72
7799,0.5,0.14,3,18,-257.66
7800,0.5,0.14,3,19,-150.79
7801,0.5,0.14,3,20,-512.18
7802,0.5,0.14,3,21,-102.86
7803,0.5,0.14,3,22,-187.66
7804,0.5,0.14,3,23,-120.31
7805,0.5,0.14,3,24,-471.26
7806,0.5,0.14,3,25,-227.64
7807,0.5,0.14,3,26,-167.73
7808,0.5,0.14,3,27,-116.13
7809,0.5,0.14,3,28,-338.96
7810,0.5,0.14,3,29,-311.2
7811,0.5,0.14,3,30,-372.86
7812,0.5,0.14,3,31,-220.99
7813,0.5,0.14,3,32,-144.44
7814,0.5,0.14,3,33,-211.31
7815,0.5,0.14,3,34,-40.31
7816,0.5,0.14,3,35,-300.42
7817,0.5,0.14,3,36,-170.19
7818,0.5,0.14,3,37,-320.46
7819,0.5,0.14,3,38,-79.96
7820,0.5,0.14,4,1,-391.65
7821,0.5,0.14,4,2,-350.17
7822,0.5,0.14,4,3,-249.76
7823,0.5,0.14,4,4,-348.65
7824,0.5,0.14,4,5,-369.95
7825,0.5,0.14,4,6,-420.97
7826,0.5,0.14,4,7,-352.53
7827,0.5,0.14,4,8,-305.47
7828,0.5,0.14,4,9,-369.67
7829,0.5,0.14,4,10,-137.39
7830,0.5,0.14,4,11,-428.26
7831,0.5,0.14,4,12,-391.33
7832,0.5,0.14,4,13,-117.85
7833,0.5,0.14,4,14,-177.19
7834,0.5,0.14,4,15,-379.13
7835,0.5,0.14,4,16,-371.56
7836,0.5,0.14,4,17,-328.98
7837,0.5,0.14,4,18,-255.19
7838,0.5,0.14,4,19,-205.09
7839,0.5,0.14,4,20,-173.42
7840,0.5,0.14,4,21,-303.21
7841,0.5,0.14,4,22,-221.92
7842,0.5,0.14,4,23,-208.71
7843,0.5,0.14,4,24,-326.56
7844,0.5,0.14,4,25,-233.39
7845,0.5,0.14,4,26,-128.99
7846,0.5,0.14,4,27,-151.91
7847,0.5,0.14,4,28,-176.63
7848,0.5,0.14,4,29,-392.18
7849,0.5,0.14,4,30,-164.71
7850,0.5,0.14,4,31,-200.98
7851,0.5,0.14,4,32,-185.78
7852,0.5,0.14,4,33,-272.98
7853,0.5,0.14,4,34,-438.65
7854,0.5,0.14,4,35,-312.21
7855,0.5,0.14,4,36,-97.58
7856,0.5,0.14,4,37,-193.39
7857,0.5,0.14,4,38,-175.65
7858,0.5,0.14,4,39,-95.78
7859,0.5,0.14,4,40,-254.35
7860,0.5,0.14,4,41,-209.43
7861,0.5,0.14,4,42,-120.04
7862,0.5,0.14,5,1,-178.39
7863,0.5,0.14,5,2,-373.6
7864,0.5,0.14,5,3,-209.34
7865,0.5,0.14,5,4,-322.37
7866,0.5,0.14,5,5,-226.85
7867,0.5,0.14,5,6,-334.08
7868,0.5,0.14,5,7,-436.11
7869,0.5,0.14,5,8,-237.14
7870,0.5,0.14,5,9,-313.08
7871,0.5,0.14,5,10,-108.7
